"data102.TICKET_FARE","data102.Freq_Normalized","data102.Destin_Value_Normalized","data102.Origin_Value_Normalized","data102.Base_Fare_Normalized","data102.Month_Standardization","data102.DAYS_Standardized","data102.Seats_Normalized","data102.MONTH_NUMBER","data102.DAYS"
95.07863,0.520032547961673,-0.607863020424437,2.94724974797082,-0.160695130205483,0.00559999999999983,0.272572444444444,-0.123984842105263,8,24
70.1507087141696,2.1397629686138,-0.61509679909815,1.33138468408713,-0.859063779411499,0.500284,-0.427790488888889,0.326814309106099,12,3
71.83794,1.79856630479317,0.522954626111504,-0.847646637030094,-0.570442027251921,-0.4944,0.272572444444444,0.199323428571429,7,24
61.60845,0.520032547961673,-0.527090331386155,-0.847646637030094,-0.843796757965864,-0.4944,-0.0274275555555555,-0.344536220551378,7,15
78.86050871,0.520032547961673,1.22298459777661,-0.44327243207098,-0.723475635798391,-0.4944,-0.0940942222222222,-0.179122686716792,7,13
152.1823,1.79856630479317,0.576803085470358,0.48989881014236,0.496120395518722,0.00559999999999983,-0.494094222222222,-0.402180330827068,8,1
97.66818716,1.623131698,-0.514485404,-0.795861888,-0.858678403,0.500196,-0.055484356,0.161754927,6,14
59.9095759420698,2.1397629686138,-0.61509679909815,2.35541646842353,-0.770082692741899,0.500284,0.0388761777777778,0.279195261487051,12,17
201.5878851,2.43413674416648,-0.6294702604209,-0.934120566941728,1.08029856712044,0.000585333333333327,-0.0838345777777778,0.491715461988304,2,13
60.6056361653524,2.1397629686138,-0.61509679909815,-0.897390375939158,-0.859063779411499,0.500284,0.372209511111111,0.389470950710109,12,27
125.8433302,1.45576187877595,0.091916331389023,-0.485193389910161,-0.311646584190137,0.000585333333333327,-0.317167911111111,0.0556252364243943,2,6
142.7289,1.79856630479317,-0.500166101706728,-0.75432951280876,0.431309770631059,-0.4944,-0.460760888888889,0.231904882205514,7,2
52.1211272330705,1.43347578066276,-0.908728803433744,1.00008028327241,-0.859063779411499,0.000283999999999729,-0.461123822222222,-0.272183184628237,11,2
71.45068422,2.32906497,-0.857117335,1.278891133,-0.858678403,-0.499804,-0.488817689,0.216892772,4,1
105.6233261,2.32906497,-0.857117335,0.010986509,-0.621200288,0.500196,0.277848978,0.156742396,6,24
188.8604649,2.43413674416648,-0.243013157665584,-0.634835782254016,1.08361693591333,0.500585333333333,-0.183834577777778,0.256126489557226,3,10
315.5203,-0.245888195585124,0.522954626111504,-0.412166723997202,3.04698050381816,0.00559999999999983,-0.494094222222222,0.294561523809524,8,1
194.9237715,1.06260703857699,0.65872008209682,3.88436446653042,1.07724271779872,-0.499414666666667,0.282832088888889,0.288707943191312,1,24
118.8725426,2.43413674416648,-0.990163556325862,-0.485193389910161,-0.454905043141651,-0.499414666666667,-0.0505012444444445,0.263645286549708,1,14
127.9761,0.520032547961673,2.03071148815942,0.272158853625914,0.104142421806861,-0.4944,-0.227427555555556,-0.0362655438596491,7,9
80.8144189785983,0.958760224593795,-0.199118126289392,-0.505848811339945,-0.541771128442223,0.500284,-0.0611238222222222,-0.492734563074353,12,14
159.948330380363,1.43347578066276,-0.541688798014252,-0.144425828632979,0.800598821762055,-0.499716,0.338876177777778,0.0536313517126149,10,26
112.2288809,2.43413674416648,-0.990163556325862,1.22072988280979,-0.0853197060997148,0.000585333333333327,-0.183834577777778,-0.295251956558062,2,10
57.4239453157467,0.510732219437912,-0.272526127373291,-0.295018738094215,-0.859063779411499,-0.499716,-0.161123822222222,0.206513557226399,10,11
102.0705633,2.43413674416648,-0.0884303165634578,-0.634835782254016,-0.143219421895686,0.000585333333333327,-0.483834577777778,0.118281878028404,2,1
104.93192222021,1.43347578066276,-0.712974133876682,-0.204662992417474,-0.312973322641061,0.000283999999999729,0.0722095111111111,0.376939622389307,11,18
52.11063,1.79856630479317,0.415257707393795,-0.847646637030094,-0.843796757965864,0.5056,-0.194094222222222,-0.246791859649123,9,10
109.6962771,-0.509843640532598,4.85822059870459,-0.245765562159992,-0.598932663927661,0.500585333333333,-0.483834577777778,-0.242620377610693,3,1
152.908574,1.06260703857699,-0.0626665097131034,0.86158814118454,0.113160507139426,-0.499414666666667,-0.183834577777778,-0.00953767084377611,1,10
95.87646029,1.623131698,0.43998926,0.126250566,-0.849376302,-0.499804,-0.122151022,-0.101402967,4,12
141.2476,0.520032547961673,-0.257848034591884,-0.661012388587426,0.408324715410293,-0.4944,-0.360760888888889,-0.108947248120301,7,5
69.06727487,0.042867703,-0.269748311,-0.19072559,-0.858678403,-0.499804,-0.455484356,0.307118336,4,2
226.7341,0.520032547961673,-0.392469182989019,-0.505483848218536,1.5710507252491,0.5056,0.439239111111111,-0.314461032581454,9,29
118.9959274,2.43413674416648,0.194971558790441,-0.664764260722788,0.190130057431188,-0.499414666666667,-0.283834577777778,-0.46818428738513,1,7
129.442,-0.245888195585124,-0.715559939142145,1.04980155547036,0.323390335634484,-0.4944,0.372572444444444,0.402330947368421,7,27
103.0306634,2.32906497,1.56577989,0.010986509,-0.587019425,-0.499804,-0.255484356,-0.138996952,4,8
76.6064004262707,0.958760224593795,-0.933198137128377,0.397708645427469,-0.607840093314308,0.000283999999999729,0.172209511111111,-0.297245841269841,11,21
78.6009123,2.32906497,-0.857117335,2.863771912,-0.858678403,0.000196,0.477848978,-0.306916752,5,30
125.706006886357,0.510732219437912,-0.590627465403518,-0.295018738094215,0.163059591205924,0.000283999999999729,-0.0944571555555556,0.412027341687552,11,13
66.63536,1.79856630479317,0.496030396432076,-0.75432951280876,-0.71666983589373,0.5056,0.0725724444444445,-0.35706754887218,9,18
90.51795909,2.32906497,-0.367643148,0.472042736,-0.858678403,0.500196,0.411182311,-0.254285173,6,28
66.9690178645639,0.958760224593795,-0.370403462151822,-0.264900156201968,-0.859063779411499,0.500284,0.438876177777778,-0.051631806182122,12,29
188.8329261,1.06260703857699,-0.21724935081523,-0.694692739191559,1.11703198427249,0.500585333333333,-0.0171679111111111,-0.280214362573099,3,15
135.7470673,1.623131698,-0.612380241,0.039802523,0.152153301,-0.499804,-0.488817689,0.023910316,4,1
89.38586,1.79856630479317,-0.392469182989019,-0.75432951280876,-0.478280226278023,0.5056,-0.227427555555556,0.221879819548872,9,9
74.42577606,1.623131698,0.048409911,0.587306792,-0.849376302,-0.499804,-0.388817689,-0.181603469,4,4
80.94288401,1.623131698,-0.685801369,1.422971204,-0.409682347,-0.499804,-0.455484356,0.196842647,4,2
131.66530206189,2.1397629686138,0.85306322257982,-0.385374483770956,0.289928125084012,-0.499716,0.0388761777777778,0.0862128053467001,10,17
70.2330364226121,2.1397629686138,-0.61509679909815,2.89755094248398,-0.691254939942083,0.500284,-0.394457155555556,-0.472684437761069,12,4
505.9738695,1.034586203,-0.416590567,2.662059813,5.560474721,0.000196,0.511182311,0.485063198,5,31
75.865843251299,1.43347578066276,-0.199118126289392,0.638657300565447,-0.78598361618901,0.000283999999999729,-0.294457155555556,0.494734108604845,11,7
55.3028180826762,2.1397629686138,0.192391212824733,-0.656441720801181,-0.859063779411499,0.000283999999999729,0.238876177777778,0.487215311612364,11,23
219.1729595,2.32906497,-0.049484927,-0.536517761,1.763493437,0.500196,0.244515644,-0.422204972,6,23
68.1704967317339,1.43347578066276,-0.688504800182049,3.13849959762196,-0.773593189893167,0.000283999999999729,-0.0611238222222222,0.344358168755221,11,14
80.56238,0.520032547961673,-0.0693784268358937,-0.1322153513332,-0.51694191775717,0.00559999999999983,0.339239111111111,-0.0362655438596491,8,26
122.7428265,0.042867703,-0.416590567,-1.026390002,0.097590419,0.000196,-0.022151022,-0.399648581,5,15
100.364987190239,0.510732219437912,0.0455752106569362,-0.957627539723652,-0.301419421213455,0.500284,-0.261123822222222,-0.339852357560568,12,8
84.02335676,2.32906497,0.244199585,-0.939941959,-0.735959143,-0.499804,-0.255484356,0.417394025,4,8
120.0386,1.79856630479317,2.97305952693937,-0.816540928956316,0.210227769496953,0.5056,-0.294094222222222,0.0915540050125313,9,7
274.946872135263,0.510732219437912,-0.95766747082301,0.578420136780952,2.45629531311006,0.000283999999999729,0.00554284444444442,-0.304764638262322,11,16
83.51943564,2.43413674416648,-0.6294702604209,-0.395407954503847,-0.705170084330461,0.000585333333333327,0.116165422222222,0.33883325647452,2,19
152.1863,0.520032547961673,-1.01172646561584,-1.1275980096941,0.659932942923805,0.5056,0.239239111111111,-0.444786847117794,9,23
158.1166471,1.623131698,2.29999117,1.394155189,0.166599663,0.000196,0.277848978,-0.083859108,5,24
86.66004546,2.43413674416648,0.555664854695402,1.19080140434102,-0.858959849261904,-0.499414666666667,-0.0505012444444445,-0.357908598162072,1,14
203.14315748744,0.510732219437912,0.0211058769623034,-1.01786470350815,1.26231805289217,0.500284,0.138876177777778,0.314282980785297,12,20
63.71433,1.79856630479317,-0.634787250103864,-0.75432951280876,-0.794745163614056,0.5056,-0.360760888888889,0.20934849122807,9,5
120.3443847,1.623131698,0.121831039,1.797579388,-0.239881549,-0.499804,-0.055484356,0.292080742,4,14
162.878678335193,1.43347578066276,-0.272526127373291,-0.716678884585675,0.896562295317481,-0.499716,0.172209511111111,-0.284714512949039,10,21
116.661997818877,0.510732219437912,-0.321464794762556,-0.596204557016686,0.0210620429651495,-0.499716,0.405542844444444,-0.139351104427736,10,28
59.53363743,1.034586203,-0.416590567,-0.305989647,-0.858678403,0.000196,0.311182311,-0.382104722,5,25
93.71326,1.79856630479317,-0.796332628180427,-0.28774389170209,-0.247381823682826,0.5056,0.439239111111111,-0.432255518796992,9,29
